1,3,3,3
0.0,0.5,0.0,0.0,0.0,0.0,0.001,0.05029151814334623,0.007321773395859347,1.0
0.001,0.5000502911767318,7.3219306997561055E-6,0.001,0.0,0.0,0.001,0.050290835327681624,0.007322088000182775,1.0
0.002,0.5001005816706701,1.4644175993425936E-5,0.002,0.0,0.0,0.001,0.050290152556350096,0.0073224025836873255,1.0
0.003,0.5001508714818592,2.1966735860192197E-5,0.0029999999999999996,0.0,0.0,0.001,0.05028946982934463,0.0073227171463761615,1.0
0.004,0.5002011606103435,2.928961027924075E-5,0.003999999999999999,0.0,0.0,0.001,0.050288787146658194,0.007323031688252441,1.0
0.005,0.5002514490561673,3.661279922976063E-5,0.004999999999999999,0.0,0.0,0.001,0.05028810450828374,0.007323346209319324,1.0
0.006,0.5003017368193748,4.3936302690944E-5,0.005999999999999999,0.0,0.0,0.001,0.05028742191421426,0.007323660709579966,1.0
0.007,0.5003520239000104,5.126012064198621E-5,0.006999999999999999,0.0,0.0,0.001,0.05028673936444274,0.007323975189037524,1.0
0.008,0.5004023102981184,5.858425306208575E-5,0.008,0.0,0.0,0.001,0.05028605685896212,0.007324289647695156,1.0
0.009000000000000001,0.5004525960137431,6.590869993044427E-5,0.009000000000000001,0.0,0.0,0.001,0.050285374397765426,0.007324604085556016,1.0
0.010000000000000002,0.5005028810469287,7.323346122626658E-5,0.010000000000000002,0.0,0.0,0.001,0.05028469198084561,0.007324918502623256,1.0
0.011000000000000003,0.5005531653977195,8.055853692876065E-5,0.011000000000000003,0.0,0.0,0.001,0.05028400960819567,0.007325232898900034,1.0
0.012000000000000004,0.5006034490661598,8.788392701713757E-5,0.012000000000000004,0.0,0.0,0.001,0.05028332727980859,0.0073255472743895015,1.0
0.013000000000000005,0.5006537320522939,9.520963147061162E-5,0.013000000000000005,0.0,0.0,0.001,0.05028264499567734,0.0073258616290948105,1.0
0.014000000000000005,0.500704014356166,1.0253565026840021E-4,0.014000000000000005,0.0,0.0,0.001,0.05028196275579493,0.007326175963019111,1.0
0.015000000000000006,0.5007542959778202,1.098619833897239E-4,0.015000000000000006,0.0,0.0,0.001,0.05028128056015433,0.0073264902761655554,1.0
0.016000000000000007,0.5008045769173008,1.1718863081380643E-4,0.016000000000000007,0.0,0.0,0.001,0.05028059840874856,0.007326804568537293,1.0
0.017000000000000008,0.5008548571746524,1.2451559251987465E-4,0.017000000000000005,0.0,0.0,0.001,0.05027991630157059,0.007327118840137471,1.0
0.01800000000000001,0.5009051367499189,1.3184286848715856E-4,0.018000000000000002,0.0,0.0,0.001,0.05027923423861342,0.007327433090969242,1.0
0.01900000000000001,0.5009554156431445,1.3917045869489135E-4,0.019,0.0,0.0,0.001,0.050278552219870064,0.007327747321035749,1.0
0.02000000000000001,0.5010056938543734,1.4649836312230935E-4,0.019999999999999997,0.0,0.0,0.001,0.050277870245333506,0.00732806153034014,1.0
0.02100000000000001,0.5010559713836499,1.5382658174865202E-4,0.020999999999999994,0.0,0.0,0.001,0.05027718831499675,0.007328375718885561,1.0
0.022000000000000013,0.5011062482310181,1.611551145531619E-4,0.021999999999999992,0.0,0.0,0.001,0.050276506428852806,0.007328689886675155,1.0
0.023000000000000013,0.5011565243965223,1.6848396151508476E-4,0.02299999999999999,0.0,0.0,0.001,0.05027582458689468,0.0073290040337120705,1.0
0.024000000000000014,0.5012067998802067,1.7581312261366952E-4,0.023999999999999987,0.0,0.0,0.001,0.05027514278911538,0.0073293181599994464,1.0
0.025000000000000015,0.5012570746821152,1.831425978281682E-4,0.024999999999999984,0.0,0.0,0.001,0.0502744610355079,0.007329632265540429,1.0
0.026000000000000016,0.5013073488022923,1.9047238713783596E-4,0.02599999999999998,0.0,0.0,0.001,0.05027377932606527,0.007329946350338158,1.0
0.027000000000000017,0.5013576222407821,1.9780249052193117E-4,0.02699999999999998,0.0,0.0,0.001,0.05027309766078049,0.0073302604143957745,1.0
0.028000000000000018,0.5014078949976286,2.0513290795971524E-4,0.027999999999999976,0.0,0.0,0.001,0.05027241603964658,0.00733057445771642,1.0
0.02900000000000002,0.501458167072876,2.1246363943045276E-4,0.028999999999999974,0.0,0.0,0.001,0.05027173446265656,0.007330888480303231,1.0
0.03000000000000002,0.5015084384665686,2.1979468491341148E-4,0.02999999999999997,0.0,0.0,0.001,0.05027105292980343,0.00733120248215935,1.0
